Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS10 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
2020-12-21,28,B,11,21,11,41,TWNONMM,ZN2OIAG,WKAAOZX,,8504403010,CN,CN,0.0,C,G,510.0,111180.0,0,0
2020-12-21,30,B,76,21,18,40,A60PY8S,L490Z4W,9U5PAWZ,,9401809000,CN,CN,0.0,C,E,358.0,429.6,1,1
2020-12-21,13,B,11,21,11,10,WUSTSFP,L8MH65F,UKLV4Y1,A5IT1U,4202211090,IT,IT,0.0,FEU1,Y,10.0,308.0,0,0
2020-12-21,19,B,11,21,11,41,OZB7KED,RNO3TY3,1DWRP58,,9019102000,CN,CN,0.0,C,Y,809.0,4206.8,0,0
2020-12-21,40,B,11,21,11,10,WEN273E,4Q2HAAG,6MI4LUZ,7REXEI,3926909000,CN,CN,6.5,C,G,126.0,75.6,1,1
2020-12-21,20,B,10,21,43,10,4DPRBPO,9AI1BKP,09UPRFS,,8704211020,US,US,10.0,A,S,1818.0,16180.2,0,0
2020-12-21,20,B,11,21,11,10,43MSLZK,K4QSF9L,P5KJOIV,,6504000000,CN,CN,8.0,A,G,59.5,3700.9,1,1
2020-12-21,30,B,11,21,19,9,PTZA4DW,BF3L3LN,V7U393R,,9018909090,HK,DE,8.0,CIT,Y,6.8,342.04,0,0
2020-12-21,41,B,10,21,10,9,RWYXI0J,3GIC3RJ,10T1QG8,,4202221090,FR,IT,8.0,A,S,1.8,17.28,0,0
2020-12-21,40,B,11,11,42,40,B6HB8ZP,YWZ9DZK,2IE8FFL,,2936293000,AZ,FR,6.5,C,Y,3.0,190246.8,1,1
2020-12-21,15,B,11,21,11,10,813BL0H,UQS520K,HGOZVPV,,8536699000,CN,CN,4.8,FCN1,G,11511.5,806956.1499999998,0,0
2020-12-21,21,B,83,21,11,10,0LA5GOR,3QU7524,OAT6755,W6UCD9,4202922000,CN,CN,8.0,A,B,168.0,9996.0,0,0
2020-12-21,40,B,90,21,11,10,WBQKENF,YZJ9FWX,GTTZC39,,8302300000,CN,CN,8.0,A,E,73.9,8387.650000000001,0,0
2020-12-21,20,B,11,21,11,10,G08G1SQ,XC1NPDL,AJR6I6B,VZIZJJ,8523521000,CN,CN,0.0,C,E,6.0,12153.6,1,1
2020-12-21,39,B,11,21,11,10,HJ6TSKK,RMPG3N5,PWWOV3E,,2106909099,US,US,0.0,FUS1,B,360.0,45540.0,0,0
2020-12-21,20,B,11,21,13,40,L0R65XE,LSEUWEF,CGAEQ39,,6206401000,CN,CN,6.5,E1,G,119.0,2272.9,0,0
2020-12-21,21,B,78,21,11,40,NZYZ967,R9RK63H,EQQD6H2,,6204499000,CN,CN,3.9,FCN1,S,12.4,7999.240000000002,0,0
2020-12-21,41,B,11,21,11,40,QACM9T7,BO6XNZ1,EQGQVKD,,8531201000,HK,IN,0.0,C,Y,2.6,1636.7,1,1
2020-12-21,40,B,11,21,11,40,7TEGDL8,JGNAXG4,XX06PVV,,8531909000,CN,CN,0.0,CIT,S,180.0,200790.0,0,0
2020-12-21,41,B,86,21,43,40,4QADEO0,E8BBD5N,Y32ZJWX,,6214900000,DE,IT,8.0,A,S,1.9,282.34,0,0
2020-12-21,41,B,10,21,11,38,K3HCKNK,UWP6JRS,23QQBAY,,703101000,CN,CN,135.0,W2,S,24000.0,2272800.0,0,0
2020-12-21,21,B,10,21,11,10,OZB7KED,795ROT8,ONKQE2Z,,3926909000,CN,CN,3.4,FCN1,G,900.0,540.0,0,0
2020-12-21,30,B,11,21,11,41,90L08TX,IZM1WKF,GS6P2H1,,9603210000,CN,CN,3.2,FCN1,E,600.0,111420.0,1,1
2020-12-21,20,B,11,21,11,9,M64ILNR,CEVV3U9,QMUO40K,,7612909020,JP,JP,8.0,A,Y,270.0,265626.0,1,1
2020-12-21,40,B,11,21,11,10,3ZBT9CA,ICLLZB1,3WV66EL,,9503003493,CN,CN,3.2,FCN1,S,466.0,122558.0,0,0
2020-12-21,20,B,11,21,11,10,5DVFQUR,WZOR4H1,3CZYRYM,MWIDNS,9503003300,CN,CN,0.0,C,E,70.0,8596.0,0,0
2020-12-21,20,B,11,21,11,10,DWNJQL8,3WBVA7Z,DC8ZFRX,,6203429000,IN,IN,0.0,FIN1,B,32.4,8922.96,0,0
2020-12-21,40,B,11,21,11,10,CUSAU8B,DHP6A8W,XHPC1CE,MWIDNS,9018909080,CN,CN,2.4,FCN1,Y,420.0,94038.0,0,0
2020-12-21,29,B,10,21,11,39,EC8HJIM,D2XIFEG,O5934YM,,3926909000,CN,CN,6.5,C,B,172.1,103.26,0,0
2020-12-21,20,B,11,21,11,9,7OB24ZT,Y7G5CF4,VLZLFI2,W6UCD9,2827399000,US,US,5.5,C,S,13.6,4530.16,0,0
2020-12-21,19,B,11,21,11,10,WMXXNMR,Q4XEC8W,PBIZNQW,W6UCD9,5112300000,JP,JP,13.0,A,G,52.0,47008.0,0,0
2020-12-21,39,B,12,21,12,10,NZYZ967,H8JRSLI,,,4202921090,CN,CN,8.0,A,Y,30.0,18.0,0,0
2020-12-21,29,B,11,21,11,40,ZQJIYI3,6R63SQC,IECZ0FH,,9405999000,DE,DE,0.0,FEU1,S,2.0,68.4,0,0
2020-12-21,20,B,10,21,11,10,SMPOM2X,K5LX9CJ,YJHVYH5,,8536699000,US,US,8.0,A,B,6.1,427.61,1,1
2020-12-21,39,B,11,21,11,10,PF1L1IG,MI1TVUF,5F4BYR7,,4819200000,CN,CN,0.0,C,G,14.0,8.4,0,0
2020-12-21,14,B,88,21,11,10,ZQLV58T,165SOOO,RW3KNOA,BX52LT,3923900000,JP,KR,6.5,CIT,E,384.4,730.3599999999999,0,0
2020-12-21,40,B,11,21,11,10,8PEK67V,1T1GAXH,TD4UQG7,,9613800000,CN,CN,8.0,A,G,70.0,21616.0,0,0
2020-12-21,21,B,12,21,11,11,QAEP7ZO,IS3A0EH,FQKH1PD,,9619001010,JP,JP,0.0,C,E,6.8,10474.04,0,0
2020-12-21,29,B,11,21,11,9,EXFD59O,G6K6YGO,8KX8TG0,,8536509090,US,US,0.0,FUS1,B,6.9,84.17999999999998,1,1
2020-12-21,20,B,11,21,11,40,FG66YE1,FY6BCXB,IS1YATG,,8518309000,CN,CN,4.0,C,B,379.1,41018.62,0,0
2020-12-21,15,B,11,21,11,40,K5BUCNJ,V7C3Y30,HWMFW3L,,9507109000,CN,CN,0.0,FCN1,G,8.0,256.0,0,0
2020-12-21,40,B,83,11,11,40,HUIUK4E,4YNCU6L,63E357G,W5AYVM,9506310000,US,US,8.0,A,E,30.0,12975.0,0,0
2020-12-21,20,B,10,21,41,10,DWNJQL8,KH77SFI,FZTRH6O,,7117199000,CN,CN,8.0,A,Y,14.0,25.2,1,1
2020-12-21,20,B,11,21,11,10,1XCM1XF,DZQYY9A,D7E9EG1,,2843909010,DE,DE,0.0,FEU1,B,4.5,159878.25,0,0
2020-12-21,40,B,85,21,11,39,H3RWZG0,1H7O88M,GBACI9M,,2008999000,CN,CN,45.0,A,G,11400.0,477660.0,0,0
2020-12-21,20,B,11,21,11,40,09EO87L,MS2EUHO,RFQRLES,W6UCD9,6403919000,CN,CN,5.2,FCN1,B,1043.0,98042.0,0,0
2020-12-21,40,B,11,21,44,40,8XNBPP4,QOKQMGK,WJYS0YI,VZIZJJ,3923100000,CN,CN,3.9,FCN1,Y,6.8,21.76,0,0
2020-12-21,40,B,11,21,11,39,JS0RSCD,MBWZVUG,23RIU88,,3923290000,JP,TH,6.5,C,G,0.5,3.95,0,0
2020-12-21,18,B,11,21,11,10,ZH09D7B,CQCZX58,E44MM7Y,,8528620000,CN,CN,0.0,C,G,250.0,147625.0,0,0
2020-12-21,20,B,11,21,15,10,FI9N1BX,7IPEL2O,J7R3GJ3,,9404900000,CN,CN,4.8,FCN1,G,1362.0,31462.2,0,0
2020-12-21,20,B,11,21,43,10,YGML0I1,90C44DO,WILL5BU,,3402190000,CN,CN,0.0,FCN1,S,2000.0,703200.0,0,0
2020-12-21,31,B,10,21,11,39,KXJKVNF,VB5479A,PDBU3OC,MWIDNS,8536901000,CN,CN,0.0,CIT,G,62.5,46031.25,1,1
2020-12-21,39,B,11,21,11,10,PF1L1IG,C7B582A,1PBKO2S,,8516900000,CN,CN,4.2,FCN1,G,240.0,312.0,0,0
2020-12-21,20,B,11,21,11,9,FAG093P,HZCPBU9,FQKH1PD,,8518909000,HK,CN,0.0,CIT,B,10.0,7.0,0,0
2020-12-21,41,B,11,21,11,40,FHCU3VO,7D9KDRX,BQPDKDL,MWIDNS,3907400000,JP,JP,6.5,C,Y,250.0,38550.0,0,0
2020-12-21,40,B,11,21,11,10,31HK8PZ,AI1JGDK,23RIU88,,8517624090,AZ,IL,0.0,C,G,15.7,113008.6,0,0
2020-12-21,31,B,11,21,11,39,M2URW6J,EMBR0DW,L1ASAW0,,3917399000,CN,CN,6.5,C,G,850.0,49980.0,0,0
2020-12-21,85,B,11,21,11,10,A0ZY90B,WN84GCC,H420IGM,MWIDNS,6209201000,CN,CN,8.0,A,E,4.2,5403.3,1,1
2020-12-21,40,B,10,21,11,9,8MTRQLF,DWOO407,AHDYYMH,,9615901000,CN,CN,8.0,A,G,36.9,107.01,1,1
2020-12-21,39,B,10,21,11,9,M4LHV6R,9P67BS7,5L8Q2I5,,4421999000,VN,KR,8.0,A,S,20.4,16.32,0,0
2020-12-21,32,B,11,21,11,40,99CKSHY,21AR0C2,CRNHQJ1,,9401909000,CN,CN,8.0,A,E,313.0,11205.4,0,0
2020-12-21,20,B,11,21,11,10,5WBN4AQ,PDN3GW3,CIIR1J8,,3926909000,CN,CN,3.9,FCN1,Y,2.0,1.2,1,1
2020-12-21,30,B,92,21,11,40,R6HZAS6,M4H6C2I,2OQZJ37,B12OMY,7616999090,CN,CN,4.8,FCN1,B,475.0,5937.5,0,0
2020-12-21,39,B,11,21,42,39,RGIIHEQ,M5ZDQP4,WQ3LC92,,4202222000,CN,CN,3.2,FCN1,S,298.0,101111.4,0,0
2020-12-21,29,B,11,21,41,9,ZQJIYI3,M5KYBBQ,9TG9HU1,W6UCD9,3926909000,CN,CN,6.5,C,G,110.0,66.0,0,0
2020-12-21,21,B,11,21,11,10,SZY9XLJ,OCWY3RF,US2LMH0,,7112919000,KR,KR,3.0,A,S,22549.0,1463430.1,0,0
2020-12-21,41,B,10,21,11,9,KXJKVNF,GL8RU37,249LO7A,,201300000,TW,AU,18.6,FAU1,E,1197.7,4336033.3100000005,0,0
2020-12-21,40,B,11,21,42,40,DDNN5F9,EAPRJGG,OVRL4UK,,8536509090,CN,CN,4.9,CIT,Y,79.1,965.02,1,1
2020-12-21,30,B,22,11,44,40,WOGOUHN,97YYS3R,5KOSSQ8,VZIZJJ,6116100000,CN,CN,4.8,FCN1,G,80.0,16984.0,0,0
2020-12-21,20,B,11,21,11,39,RK0EFIS,SEWQSAB,IZ7D6LS,,8479829000,CN,CN,2.4,FCN1,E,157.0,132696.4,0,0
2020-12-21,20,B,11,21,11,9,Y7GUHAF,DM7AKHT,KCWTK1U,,8516799000,CN,CN,0.0,FCN1,E,550.0,214720.0,0,0
2020-12-21,40,B,11,21,11,10,W8UXMQ2,IT7JWVE,7IZMK9P,3JLK6O,3926909000,CN,CN,6.5,C,Y,19.0,11.4,0,0
2020-12-21,29,B,11,21,11,10,AX4CW6G,XUOUV7X,C9DXOFP,,3006105090,CH,CH,0.0,FEF1,B,6.0,185107.2,0,0
2020-12-21,21,B,11,21,11,40,RQQ6ONT,NVL6S24,D6NEX3J,,3926909000,CN,CN,3.4,FCN1,E,127.7,76.62,0,0
2020-12-21,19,B,11,21,11,9,DN7LBUR,B6USTQ5,HO1ECC0,,4421999000,CN,CN,4.8,FCN1,B,779.0,623.2,0,0
2020-12-21,11,B,11,21,43,10,YEVMXEV,7Z7CL2W,9UP4MN8,,8506101000,CN,CN,13.0,A,Y,67.0,2840.8,0,0
2020-12-22,20,B,11,21,11,10,44F36R4,C2890GC,KSCKPK9,MWIDNS,6403919000,US,VN,13.0,A,E,1.6,150.4,1,1
2020-12-22,40,B,89,21,11,10,YFZ49RP,UOYZM76,T97WU3D,,9403209000,CN,CN,0.0,C,Y,300.0,2550.0,1,1
2020-12-22,21,B,11,21,11,40,5K1441H,NMGJW0U,DJXOVM5,,6115990000,US,US,0.0,FUS1,B,18.4,3749.92,0,0
2020-12-22,29,B,11,21,11,9,TX1V4CC,KN5K2OH,R639Z3N,,706101000,CN,CN,30.0,A,S,24000.0,3648000.0,0,0
2020-12-22,39,B,11,21,14,9,4QADEO0,UMHGTMN,AV4MUTM,MWIDNS,7010900000,CN,CN,8.0,A,E,11482.0,419093.0,0,0
2020-12-22,103,B,87,21,11,40,P4TQ6NU,ISIOKM5,OV1TFSI,G6VT54,7404000000,ID,ID,0.0,A,G,20000.0,118000.0,0,0
2020-12-22,20,B,11,21,11,9,SV1VZBU,SEWQSAB,YWZYKKQ,,2101209090,KE,KE,40.0,A,G,0.3,756.72,0,0
2020-12-22,20,B,11,21,11,10,SPUZ923,YO9ZDRG,C9DXOFP,,6205200000,US,CN,13.0,A,G,3.9,310.44,1,1
2020-12-22,30,B,11,21,43,41,SZU5CS0,5N8C028,H5GIB89,,4602119000,VN,VN,0.0,FAS1,G,534.0,221503.2,0,0
2020-12-22,39,B,10,21,11,10,KZ1IZ5O,Z2BMJ1E,Y2QBAQQ,,2103909010,JP,JP,8.0,A,B,3000.0,2761200.0,0,0
2020-12-22,40,B,10,21,11,10,W3BJFZP,03JS04J,HLC7RU5,W6UCD9,7113192000,JP,IT,8.0,A,Y,0.0,0.0,0,0
2020-12-22,29,B,11,21,11,10,8EF0CRI,P6HU21J,I8U07ZW,,4202313000,CN,CN,8.0,A,G,1.0,1630.4,1,1
2020-12-22,40,B,11,21,42,40,DWNJQL8,WE4X6SS,FJW0GJJ,,9404900000,CN,CN,8.0,A,E,71.5,1651.65,0,0
2020-12-22,17,B,11,21,11,40,UFO3ZSU,39IL4RF,OQGDWWP,VZIZJJ,9403209000,CN,CN,0.0,C,B,8108.9,68925.65,1,1
2020-12-22,41,B,10,21,10,39,7TTJVAJ,DWOO407,530LFCI,,710807000,CN,CN,27.0,A,Y,120000.0,31824000.0,0,0
2020-12-22,21,B,10,21,11,10,R5P6P4N,0KG4JU2,HO1ECC0,,8517623900,US,KR,0.0,CIT,B,110.0,103917.0,0,0
2020-12-22,31,B,11,21,11,39,43MSLZK,3W8XCSQ,AKEU3P8,,6201990000,IT,IT,0.0,FEU1,Y,4.0,3458.4,0,0
2020-12-22,12,B,11,21,11,41,V3OXH3F,IMGRXC8,Y9H9POV,H35Z1A,6204330000,CN,CN,13.0,FCN1,Y,150.0,37710.0,1,1
2020-12-22,40,B,11,21,11,39,K43BSIF,K8T5ASX,Z64QME2,W6UCD9,3002150000,US,NL,0.0,C,E,1.5,6452.25,1,1
2020-12-22,20,B,26,21,11,40,NL3G1LT,BRVIEUD,TE2IBQ7,,6108221000,CN,CN,7.8,FCN1,G,303.3,71427.15000000001,0,0
2020-12-22,38,B,11,21,39,41,1XCM1XF,ACCN0BA,YP4IAWL,,8517129090,SG,SG,0.0,C,E,0.7,10177.58,1,1
2020-12-22,39,B,10,21,10,10,7N4H6JC,QARBM60,Y2QBAQQ,,4202922000,CN,CN,4.8,FCN1,G,1134.6,67508.7,0,0
2020-12-22,19,B,11,21,10,11,DWNJQL8,9YSALVZ,2TL4T6Q,,6109101000,CN,CN,6.9,FCN1,G,140.2,2187.12,0,0
2020-12-22,19,B,87,21,18,39,YOEFT8N,22BDN85,UR727NA,,7606120000,US,US,8.0,A,E,5421.0,3241215.9,1,1
2020-12-22,39,B,12,21,11,10,K1N48VU,C75X1SF,6ZQTY16,,8471300000,DK,CN,0.0,C,B,3.3,9836.31,1,1
2020-12-22,20,B,11,21,11,39,XPROI7W,ME5MFEM,GDRFD2Z,MWIDNS,8518500000,CN,CN,0.0,FCN1,B,10.0,476.0,1,1
2020-12-22,38,B,11,21,10,11,H3RWZG0,XAI29G0,5E941TU,,4202222000,CN,CN,8.0,A,G,50.0,16965.0,0,0
2020-12-22,30,B,11,21,11,10,QXEKXRD,3JX3TNX,A12DC83,,8424903000,CN,CN,0.0,FCN1,E,1050.0,998970.0,0,0
2020-12-22,20,B,11,21,12,10,E3Q8ABV,7M9EQVE,UVKG8JK,MWIDNS,3926909000,CN,CN,3.9,FCN1,B,190.0,114.0,0,0
2020-12-22,31,B,11,21,11,9,6UIXBT4,K0NC3AQ,PDBU3OC,,8471900000,JP,JP,0.0,C,E,0.3,136.17,0,0
2020-12-22,20,B,78,21,11,40,IUPTV4J,LHMZ0BH,7JUUMOF,,3926909000,CN,CN,6.5,C,Y,80.0,48.0,0,0
2020-12-22,16,B,11,21,41,40,97ELD50,DGNPIVZ,3YNTXOU,MWIDNS,6307909000,BD,BD,10.0,A,Y,1.0,2.3,1,1
2020-12-22,39,B,12,21,11,10,0GL7LIB,O1MNS7T,XUR1GYY,,8476899000,CN,CN,0.0,FCN1,S,5.0,3754.0,1,1
2020-12-22,40,B,11,21,44,10,7TTJVAJ,EUSNF8W,XNI2J29,,3923100000,CN,CN,6.5,C,Y,56.0,179.20000000000005,0,0
2020-12-22,41,B,11,21,11,10,WT0E62C,TVWA2KM,HF4FQHQ,MWIDNS,1108191000,CN,CN,11.0,W1,B,31000.0,17291800.0,0,0
2020-12-22,38,B,11,21,10,42,UTNPOCA,GBFG3PZ,,,3926901000,VN,VN,6.5,C,E,9.7,306.52,0,0
2020-12-22,30,B,11,21,11,10,D0QBCYM,N74SCN9,YLSHCWD,,8479909090,DE,DE,5.0,F,B,0.3,67.71,0,0
2020-12-22,21,B,10,21,11,10,9S0RDUA,LS20YTB,MB06XRW,,3926909000,JP,TW,6.5,C,Y,3.2,1.92,1,1
2020-12-22,39,B,11,21,13,40,EC8HJIM,DWOO407,5AQZ7IY,,5609003000,CN,CN,2.4,FCN1,E,100.0,6100.0,0,0
2020-12-22,30,B,11,21,43,40,4OSUO77,T8BY7OI,QHG3SB9,,6204430000,CN,CN,13.0,A,G,204.5,25521.6,0,0
2020-12-22,19,B,11,21,42,9,GPIJPW0,3QP5HIS,T7PPB2I,,9611009000,CN,CN,8.0,A,G,10.0,669.0,0,0
2020-12-22,41,B,10,21,11,10,6APLI65,80RSFFT,7IZMK9P,,3926909000,CN,CN,6.5,C,E,2.0,1.2,0,0
2020-12-22,40,B,10,21,11,39,OZB7KED,1T1GAXH,F8VJJE0,,6204530000,CN,CN,13.0,A,G,31.0,1240.0,0,0
2020-12-22,20,B,11,21,11,10,EVAR646,WZ7IC04,WXFK87I,MWIDNS,9030100000,GB,GB,0.0,C,Y,5.4,56140.56000000001,0,0
2020-12-22,31,B,83,21,11,10,S1N2WHR,IQPYB5Y,3EVLVZQ,MWIDNS,9506910000,FR,CN,8.0,A,E,31.0,421.6,1,1
2020-12-22,31,B,11,21,11,39,VYTOBWO,5DS82VT,IS1YATG,MWIDNS,2106909099,CN,CN,3.2,FCN1,G,9600.0,1214400.0,0,0
2020-12-22,20,B,86,21,18,39,E189VWP,7A04RSG,8840D8C,,6505009029,CN,CN,3.2,FCN1,Y,68.0,251.6,0,0
2020-12-22,40,B,11,21,11,40,7RR07G9,1TLI9JV,F2A13C9,,9503003919,CN,CN,4.2,FCN1,B,725.0,48502.50000000001,0,0
2020-12-22,29,B,11,11,11,40,07Y8H02,GIE4DW1,QT7EJ8Q,LC6XBR,6109101000,CN,CN,6.9,FCN1,G,18.0,280.8,0,0
2020-12-22,40,B,11,21,11,10,ZKB0LAL,TFSVWEH,9NLMDL2,,8504403010,CN,CN,8.0,A,Y,1.5,327.0,0,0
2020-12-22,40,B,10,21,11,9,00RURK1,FAX8AAL,T92NP86,,8474900000,CN,CN,0.0,FCN1,G,840.0,136836.0,0,0
2020-12-22,20,B,12,21,40,38,89L3UKQ,TQRUC5N,GDRFD2Z,,9403890000,CN,CN,0.0,C,E,9521.0,72359.59999999999,0,0
2020-12-22,66,B,15,21,11,10,B6C4G68,19XE1ZT,VZQADS1,30GFAP,2008999000,CN,CN,45.0,C,G,5400.0,226260.0,0,0
2020-12-22,20,B,10,21,10,10,PF1L1IG,JR00P65,IS1YATG,,8517703090,JP,JP,0.0,CIT,Y,2.0,370.2,0,0
2020-12-22,39,B,12,21,11,39,W3BJFZP,MYDSF7T,FQKH1PD,,6201990000,GB,GB,0.0,FEU1,E,2.0,1729.2,1,1
2020-12-22,40,B,10,21,11,40,1XCM1XF,3DMJB5O,HQNHYKV,,4205002900,CN,CN,0.0,FCN1,Y,60.0,534.0,0,0
2020-12-22,32,B,10,21,11,40,OQY4ZUC,SRTLKS7,VH839QU,,3923300000,CN,CN,3.9,FCN1,G,120.0,1212.0,1,1
2020-12-22,41,B,11,21,11,10,LCG5CPV,KAX2OZW,8AWRVFG,VZIZJJ,8533212000,JP,JP,0.0,C,G,1.1,3.08,0,0
2020-12-22,21,B,11,21,11,10,U8YJ1TN,MGSN8TD,8GENMO2,,3910009090,CN,CN,0.0,FCN1,S,900.0,387540.0,0,0
2020-12-22,32,B,11,21,11,10,MS0RIHL,TN1VABX,0VPH7DS,MWIDNS,1005901000,US,US,0.0,P1,G,6350980.0,647799960.0,0,0
2020-12-22,40,B,93,21,11,41,A0ZY90B,0MPDQ19,L9ID4CT,EIZP3I,9609101000,CN,CN,0.0,FCN1,B,3126.0,23445.0,0,0
2020-12-22,17,B,11,21,42,39,XVX5U3F,LRHY89D,41W8AHR,W6UCD9,5407612000,CN,CN,8.0,FCN1,Y,2821.0,68268.2,0,0
2020-12-22,12,B,11,21,43,40,I8O6RFU,JQ5XLEP,W9Y96QP,,8504403090,IT,IT,0.0,FEU1,G,60.0,1626.0,0,0
2020-12-22,40,B,94,21,41,10,MRI5C77,8JJN1BM,KY3NSEY,,9405999000,CN,CN,8.0,A,G,0.6,20.52,0,0
2020-12-22,40,B,12,21,10,9,9V8UD38,GME9O0R,SIN6J4H,,2103909090,CN,CN,44.5,FCN1,G,20000.0,540000.0,0,0
2020-12-22,40,B,11,21,11,10,4VQJR65,GG8BN7J,M599HF4,,8708991030,US,US,8.0,A,G,14.2,20832.82,0,0
2020-12-22,40,B,11,21,11,40,YS55GWM,CN8KE8K,UJCE6EU,,6304930000,CN,CN,13.0,A,Y,6.4,490.24,0,0
2020-12-22,28,B,12,21,10,9,1XCM1XF,MT2LOW7,,,3403199000,CA,CA,0.0,FCA1,Y,250.0,121825.0,1,1
2020-12-22,31,B,11,21,11,40,WW4FGVY,OSWJXXU,AVOO0AW,,7318159000,SG,CN,8.0,A,G,8.0,17.6,0,0
2020-12-22,40,B,11,21,11,9,6T0AJ3G,WLQYVUK,NPKQ6XY,,6206900000,DE,RO,0.0,FEU1,S,0.6,173.76000000000005,0,0
2020-12-22,41,B,10,21,11,40,SC03Z0S,7AUOVXV,I65A37W,,6211499000,CN,CN,13.0,A,S,19.2,2507.52,1,1
2020-12-22,20,B,90,21,42,10,43MSLZK,D2J9XE2,5ROL6AT,,4811590000,CN,CN,0.0,C,S,57.6,8858.880000000001,0,0
2020-12-22,16,B,89,21,44,39,6H2BKO4,VSCZX6G,DW2G9C4,A5IT1U,4202921010,CN,CN,3.2,FCN1,G,1620.0,187758.0,0,0
2020-12-22,40,B,11,21,11,9,QLUG4S3,E51GOLA,V5O2FW2,,6110200000,JP,KR,13.0,A,Y,1.2,31.68,0,0
2020-12-22,38,B,11,21,10,41,LD5XC5E,R92YTT2,1DWRP58,,7117191000,CN,KR,8.0,A,Y,0.5,34.1,0,0
2020-12-22,39,B,11,21,11,41,WBQKENF,G75YFBZ,WKAAOZX,,8486903030,JP,JP,8.0,A,E,78.0,160563.0,0,0
2020-12-22,20,B,25,21,13,10,RZXCX7U,9ICBSOT,2PKRHQX,,3926909000,CN,CN,6.5,C,S,25.0,15.0,0,0
2020-12-22,136,B,11,13,11,40,CQBL0N2,P7KK7TU,WE7ZDTY,,5603129000,CN,CN,8.0,A,Y,2359.4,309553.28,0,0
2020-12-22,20,B,11,21,11,9,95AXUJ2,PU75Z6R,87TO3QR,,8536410000,CN,CN,3.2,FCN1,E,130.0,1625.0,0,0
2020-12-22,41,B,11,21,11,40,OZB7KED,J8A9OF0,RKHY1LH,,8449001000,CN,CN,0.0,FCN1,Y,1960.0,484120.0,0,0
2020-12-22,20,B,21,21,11,39,MRI5C77,1ZNY80M,BUSF98I,,3303001000,DE,ES,0.0,FEU1,B,20.0,4118.0,0,0
2020-12-22,20,B,11,21,11,10,F8KI8Y0,BINUGQP,NPKQ6XY,,6202110000,FR,IT,0.0,FEU1,S,1.0,795.9,0,0
2020-12-22,30,B,11,21,43,39,GA4B353,BXT8RCM,YJTEMJH,,1605542099,CN,CN,20.0,A,G,312.5,294218.75,0,0
2020-12-22,39,B,11,21,11,39,E3Q8ABV,QXGYEUF,UVP8AH2,,1901209000,US,US,8.0,A,Y,107.1,4680.27,0,0
2020-12-22,41,B,83,21,11,40,L5GONLU,L8MH65F,4SXEYAR,,9018509000,CH,CH,0.0,FEF1,S,1.0,1726.1,0,0
2020-12-22,59,B,11,21,14,10,QP7Q12R,URDAIKN,AYE846J,W6UCD9,9401719000,CN,CN,0.0,C,Y,10282.0,2864565.2,0,0
2020-12-22,20,B,11,21,11,10,P5AEZQF,25H44RH,QT1VT87,MWIDNS,8531101000,CN,CN,0.0,FCN1,B,8.2,38567.87999999998,0,0
2020-12-22,20,B,11,21,17,10,37P1HWU,WM8IP91,WXFK87I,,4202999000,US,US,8.0,A,Y,10.0,97.0,0,0
2020-12-22,21,B,11,21,11,39,O4RTZZ1,YZRV9O9,R3BR3CT,,6217900000,CN,CN,13.0,A,G,50.0,280.0,1,1
2020-12-22,40,B,11,21,11,9,EXFD59O,OD6JKZP,CKVG4CM,MWIDNS,3907309000,JP,JP,6.5,C,B,8.1,3599.64,0,0
2020-12-22,21,B,11,21,11,10,EFJR7PT,J8JGB6S,YWWPD5Q,,9027301000,DE,GB,0.0,C,G,800.0,1020800.0,1,1
2020-12-22,29,B,11,21,11,10,UTNPOCA,0B699XB,B10U5RV,,8534009000,CN,CN,0.0,C,G,25.0,775.0,0,0
2020-12-22,39,B,82,21,11,9,8MTRQLF,OK2PJRJ,IS1YATG,W6UCD9,406101010,NL,AT,13.5,FEU1,G,4194.4,6543263.999999999,0,0
2020-12-22,20,B,11,21,14,39,RK0EFIS,PVU06DE,MYZTPQK,EZ2FW6,6006220000,CN,CN,10.0,A,E,10.0,1461.0,0,0
2020-12-22,40,B,12,21,46,10,9Z8AYH4,OTS6QUK,UJUFCRR,,3303001000,FR,FR,0.0,FEU1,Y,1750.0,360325.0,0,0
2020-12-22,72,B,11,21,18,10,DC4LEI7,NM5XD6W,8J0FQLN,,3926909000,CN,CN,3.4,FCN1,G,518.0,310.8,0,0
2020-12-22,19,B,11,21,11,9,PF1L1IG,PDN3GW3,,,8703321010,GB,GB,0.0,FEU1,Y,2120.0,12305328.0,0,0
2020-12-22,39,B,12,21,12,10,JV09A3F,ATHJC89,,,8543909090,HK,CN,0.0,CIT,G,9.0,162.9,0,0
2020-12-22,32,B,11,21,44,10,30KWO4D,P7R43T2,4LLCH3T,MWIDNS,8471601030,CN,CN,0.0,C,G,200.0,47340.0,0,0
2020-12-22,21,B,12,21,10,41,DWNJQL8,WM8IP91,Y2PCIUX,,9506990000,CN,CN,3.2,FCN1,E,8.0,481.6,0,0
2020-12-22,20,B,11,21,11,40,FP0PREQ,D921ZSJ,Z64QME2,,3304991000,JP,JP,6.5,C,S,5408.8,963307.28,0,0
